"selec","View","Channel","start","end","bottom.freq","top.freq","sound.files","Begin Path","File Offset (s)","Recording","Model species","Vocalization","selec.file","Song","source","species.vocalization"
14,"Spectrogram 1",1,8.004875876,8.223714209,1.2776,1.8773,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",8.0049,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
15,"Spectrogram 1",1,8.580766227,8.788086753,1.3037,1.8512,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",8.5808,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
16,"Spectrogram 1",1,9.156656577,9.375494911,1.4079,1.8512,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",9.1567,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
17,"Spectrogram 1",1,9.697993507,9.905314033,1.4601,1.8512,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",9.698,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
18,"Spectrogram 1",1,10.262366051,10.481204384,1.4862,1.799,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",10.2624,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
19,"Spectrogram 1",1,10.838256402,11.080130349,1.2254,1.799,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",10.8383,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
20,"Spectrogram 1",1,11.402628945,11.6560207,1.3297,1.8773,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",11.4026,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
21,"Spectrogram 1",1,11.967001489,12.243428858,1.3037,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",11.967,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
22,"Spectrogram 1",1,12.531374033,12.807801401,1.2515,1.8512,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",12.5314,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
23,"Spectrogram 1",1,13.141817805,13.406727366,1.2254,1.799,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",13.1418,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
24,"Spectrogram 1",1,13.724012135,14.000439503,1.2515,1.9033,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",13.724,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
25,"Spectrogram 1",1,14.288384679,14.610883275,1.3037,1.8773,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",14.2884,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
26,"Spectrogram 1",1,14.875792836,15.232844854,1.3558,1.9555,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",14.8758,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
27,"Spectrogram 1",1,15.705074942,15.831770819,1.4079,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",15.7051,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
28,"Spectrogram 1",1,16.315518713,16.580428275,1.4079,1.8251,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",16.3155,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
29,"Spectrogram 1",1,16.937480292,17.110247398,1.3819,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",16.9375,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
30,"Spectrogram 1",1,17.570959678,17.743726783,1.3297,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",17.571,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
31,"Spectrogram 1",1,18.146850029,18.308099327,1.2776,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",18.1469,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
32,"Spectrogram 1",1,18.768811608,18.95309652,1.3037,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",18.7688,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
33,"Spectrogram 1",1,19.321666345,19.49443345,1.3297,1.9033,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",19.3217,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
34,"Spectrogram 1",1,19.920592309,20.104877222,1.2776,1.9555,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",19.9206,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
35,"Spectrogram 1",1,20.565589502,20.761392221,1.434,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",20.5656,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
36,"Spectrogram 1",1,21.348800379,21.533085292,1.4079,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",21.3488,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
37,"Spectrogram 1",1,22.005315379,22.235671519,1.3819,1.8773,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",22.0053,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
38,"Spectrogram 1",1,22.627276958,22.846115291,1.3819,1.9555,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",22.6273,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
39,"Spectrogram 1",1,23.283791958,23.479594677,1.4601,1.9033,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",23.2838,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
40,"Spectrogram 1",1,23.823867499,24.008152411,1.2776,2.0076,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",23.8239,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
41,"Spectrogram 1",1,24.123330481,24.307615393,1.3297,1.8512,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",24.1233,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
42,"Spectrogram 1",1,24.445829077,24.63011399,1.2776,1.9816,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",24.4458,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
43,"Spectrogram 1",1,24.756809867,24.929576972,1.2776,1.9294,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",24.7568,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
44,"Spectrogram 1",1,25.021719428,25.252075569,1.3819,1.9816,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",25.0217,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
45,"Spectrogram 1",1,25.378771446,25.574574165,1.2515,1.8773,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",25.3788,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
46,"Spectrogram 1",1,25.655198814,25.908590568,1.2776,2.0076,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",25.6552,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
47,"Spectrogram 1",1,26.231089165,26.392338463,1.3037,1.8773,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",26.2311,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
48,"Spectrogram 1",1,26.853050744,27.002782235,1.3037,2.0076,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",26.8531,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
49,"Spectrogram 1",1,27.428941094,27.613226007,1.3037,2.0076,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",27.4289,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
50,"Spectrogram 1",1,28.016349252,28.200634165,1.3558,1.9555,"Ramphastos-sulfuratus-274645.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav",28.0163,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274645.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
1,"Spectrogram 1",1,0.946857121,1.191550534,1.3042,1.7192,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",0.9469,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
2,"Spectrogram 1",1,1.510715856,1.712853893,1.3635,1.8971,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",1.5107,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
3,"Spectrogram 1",1,2.106491123,2.383101069,1.245,1.7785,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",2.1065,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
4,"Spectrogram 1",1,3.38315241,3.564012759,1.2746,2.1342,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",3.3832,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
5,"Spectrogram 1",1,3.947011145,4.17042687,1.3042,1.986,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",3.947,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
6,"Spectrogram 1",1,4.553425256,4.79811867,1.3042,1.8674,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",4.5534,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
7,"Spectrogram 1",1,5.138561679,5.415171625,1.2153,1.8971,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",5.1386,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
8,"Spectrogram 1",1,5.755614635,5.989669204,1.245,1.986,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",5.7556,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
9,"Spectrogram 1",1,6.31947337,6.574805627,1.2746,1.9267,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",6.3195,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
10,"Spectrogram 1",1,6.915248637,7.138664362,1.3042,1.986,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",6.9152,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
11,"Spectrogram 1",1,7.521662748,7.755717317,1.3339,2.0749,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",7.5217,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
12,"Spectrogram 1",1,8.096160327,8.372770273,1.3042,1.986,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",8.0962,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
13,"Spectrogram 1",1,9.862208441,10.213290295,1.245,1.9267,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",9.8622,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
14,"Spectrogram 1",1,10.453907775,10.762434252,1.245,1.9267,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",10.4539,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
15,"Spectrogram 1",1,11.028405354,11.336931831,1.2746,1.9267,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",11.0284,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
16,"Spectrogram 1",1,11.666735997,11.996540163,1.2153,1.8674,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",11.6667,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
17,"Spectrogram 1",1,12.230594732,12.528482366,1.245,1.986,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",12.2306,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
18,"Spectrogram 1",1,12.794453467,13.081702257,1.2746,1.8971,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",12.7945,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
19,"Spectrogram 1",1,13.400867578,13.709394056,1.2153,1.9564,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",13.4009,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
20,"Spectrogram 1",1,14.00728169,14.358363544,1.2746,1.8378,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",14.0073,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
21,"Spectrogram 1",1,14.624334645,14.954138811,1.3339,1.8674,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",14.6243,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
22,"Spectrogram 1",1,15.18819338,15.560552922,1.3339,1.7785,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",15.1882,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
23,"Spectrogram 1",1,15.815885179,16.124411657,1.3042,1.8674,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",15.8159,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
24,"Spectrogram 1",1,16.411660447,16.741464612,1.2746,1.9564,"Ramphastos-sulfuratus-274646.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274646.wav",16.4117,"Ramphastos sulfuratus","Ramphastos sulfuratus",NA,"Ramphastos-sulfuratus-274646.Table.1.selections.txt","1","Ramphastos sulfuratus","R.sulfuratus-model"
